house_id,area_sqft,bedrooms,bathrooms,neighborhood,year_built,garage_size,distance_city_center,house_condition,price
631,953.0,4,2.0,OldTown,1978,1.0,21.13414696515137,Excellent,146221.78842849948
632,2564.0,4,3.0,Uptown,1964,2.0,16.380117199998814,Excellent,358389.05995847925
633,1720.0,2,2.0,Downtown,1972,1.0,10.398492520138932,Fair,260122.09718167165
634,1586.0,3,3.0,Uptown,1995,1.0,0.896153728885734,Fair,229941.59079157855
635,1293.0,3,1.0,OldTown,1977,2.0,14.995886104540846,Fair,199748.90181275833
636,972.0,3,,Downtown,1975,1.0,0.8101167978619737,Fair,171149.0676428378
637,2211.0,3,2.0,Riverside,1959,0.0,0.5294885407709388,Fair,299768.79230314505
638,1836.0,3,3.0,Downtown,1996,2.0,15.594414772659189,Good,248871.04725661283
639,1155.0,3,2.0,Suburb,1953,0.0,5.130918149696579,Fair,196298.4269306766
640,1152.0,3,2.0,Downtown,2004,2.0,5.201244968093334,Good,173198.77576593825
641,1632.0,4,3.0,Riverside,2015,,16.50515336290222,Excellent,222208.4560365041
642,2634.0,4,1.0,Uptown,2016,3.0,1.81558110451467,Poor,329134.7958343682
643,1670.0,3,2.0,Downtown,1956,0.0,8.17843625612663,Fair,215102.1661937858
644,1048.0,5,2.0,Downtown,2004,1.0,4.161081602479467,Good,179725.07535420475
645,1677.0,5,2.0,Downtown,1980,1.0,14.71432106001508,Fair,213566.40232475885
646,1663.0,3,3.0,Downtown,1968,1.0,16.713246290821196,Good,191976.4034447287
647,451.0,3,1.0,Riverside,1977,0.0,18.167828413176565,Fair,30000.0
648,1772.0,3,2.0,,1977,1.0,6.753164814504853,Excellent,228440.65846492592
649,1684.0,5,2.0,OldTown,1968,1.0,2.686618915096308,Fair,282130.34410574974
650,,5,1.0,Downtown,1969,0.0,2.427749595076497,Fair,268267.45474766666
651,2724.0,2,2.0,Riverside,1962,1.0,10.940712937042733,Good,353778.9191621578
652,2363.0,3,1.0,Riverside,1992,2.0,23.67318802203652,Fair,296800.5548964688
653,1665.0,3,2.0,Downtown,1960,2.0,5.834361339052103,Fair,285188.5097447438
654,1246.0,3,3.0,Suburb,1997,3.0,6.790169232867958,Fair,216706.76523231552
655,3086.0,2,2.0,Downtown,1964,1.0,2.9717756515935436,Fair,416468.04031893646
656,1829.0,5,2.0,,1966,3.0,15.336471710401291,Good,267161.001643695
657,1806.0,4,3.0,Downtown,2003,2.0,17.156885411705783,Good,243423.37586150772
658,1787.0,4,2.0,,1999,0.0,16.25181459993862,Good,240980.36106203313
659,1899.0,5,3.0,Suburb,1977,0.0,21.59769095459714,Good,264658.6435449665
660,1727.0,4,2.0,Downtown,1953,1.0,12.417432958138757,Fair,234815.06023276818
661,1513.0,3,3.0,Suburb,1971,1.0,3.794197498793079,Poor,245809.32303970537
662,1526.0,4,1.0,,1988,1.0,7.59042570225811,Good,269603.3745222375
663,1783.0,2,3.0,OldTown,1983,1.0,16.72953434882312,Excellent,219918.10939876008
664,1528.0,4,1.0,Riverside,1993,2.0,15.521488356668216,Fair,205297.05583845
665,1443.0,2,2.0,Suburb,1991,1.0,13.509576678702581,Fair,177298.50988412186
666,1853.0,4,2.0,Suburb,1989,0.0,17.232628257872836,Fair,232569.6023099942
667,1672.0,3,2.0,Riverside,1961,2.0,16.116075834145832,Good,240869.95421123534
668,2551.0,2,2.0,Suburb,1951,1.0,22.092459791891315,Good,296676.17315236916
669,474.0,2,2.0,Riverside,1977,3.0,14.857401248218267,Poor,77948.75914979054
670,2345.0,2,2.0,Downtown,2016,0.0,19.575733288163633,Good,263255.54011045693
671,2423.0,4,1.0,Uptown,2020,3.0,6.593325321178463,Poor,345354.4993684742
672,763.0,4,1.0,Uptown,2021,0.0,17.115473322432166,Fair,84265.12558678827
673,1628.0,3,1.0,OldTown,1959,0.0,22.603755900375553,Good,154629.54090885192
674,1614.0,2,2.0,Suburb,2006,0.0,9.950442033545915,Fair,208732.55574964805
675,1096.0,2,1.0,OldTown,1986,2.0,19.588052589796842,Poor,166931.58424869235
676,1411.0,2,2.0,Downtown,2013,2.0,18.257337879288166,Excellent,167006.4429140901
677,1244.0,2,2.0,Uptown,1989,1.0,1.9583918233596507,Excellent,157539.11361073493
678,2676.0,5,1.0,Downtown,2009,3.0,14.746953585789772,Good,395938.9332416083
679,2267.0,3,2.0,Downtown,1997,1.0,3.6896390554196583,Fair,306571.9358435577
680,,3,3.0,Suburb,1968,1.0,24.199319719649484,Fair,308692.52621056477
681,2160.0,2,1.0,Downtown,2021,2.0,20.379483816166076,Excellent,238861.71592789286
682,1235.0,3,2.0,Uptown,1982,0.0,3.1882331305544427,Good,176018.94508595596
683,1537.0,3,2.0,OldTown,1993,1.0,3.482923942368121,Excellent,246485.23984527978
684,2044.0,4,2.0,Uptown,1986,,15.064609445359164,Fair,280766.23048816563
685,1188.0,3,2.0,Suburb,1985,3.0,8.949784767242992,Fair,182524.47431544165
686,2156.0,2,2.0,Uptown,1970,3.0,1.3551935472911774,Excellent,273237.7333461696
687,1679.0,3,2.0,Riverside,1951,3.0,13.770216941909801,Good,244680.23555517732
688,1612.0,3,1.0,OldTown,1980,0.0,10.00220494230325,Poor,186717.94765389414
689,2155.0,3,2.0,Riverside,1979,2.0,2.976374063107695,Fair,323041.2598852571
690,2022.0,5,2.0,Riverside,1993,1.0,20.147049610271576,Fair,263393.52532124304
691,1619.0,4,1.0,,1961,3.0,22.919380749330745,Poor,212265.62093658285
692,2379.0,3,2.0,Downtown,2000,1.0,19.036551383346186,Fair,303857.733614334
693,1259.0,3,3.0,Riverside,1998,1.0,20.649346595398793,Fair,163286.69579006836
694,2107.0,3,2.0,Uptown,1973,1.0,5.8040188980198755,Good,316601.0305153488
695,2096.0,3,2.0,Downtown,1973,1.0,6.957537297505724,Fair,309805.6973821557
696,1645.0,4,3.0,Uptown,2009,0.0,5.608924737330099,Excellent,208837.2726527971
697,1963.0,4,2.0,Uptown,1960,2.0,19.244054068456318,Fair,249657.65183795695
698,1174.0,2,2.0,Downtown,1962,,23.723968433895177,Good,150162.76074381787
699,2262.0,3,2.0,Downtown,2021,0.0,18.062511564980614,Poor,250462.9176297687
700,1707.0,3,3.0,Uptown,2021,2.0,22.095935739549123,Good,182286.91333185678
701,1538.0,5,2.0,Suburb,2013,1.0,16.148127824637726,Excellent,194059.6527756169
702,2324.0,4,2.0,OldTown,1969,1.0,9.997667563690577,Good,305581.35674888623
703,1447.0,3,2.0,OldTown,2021,0.0,10.931159565792477,Good,104485.61799372725
704,1095.0,2,3.0,Suburb,2020,2.0,2.3453750881014184,Fair,149431.4567645062
705,1021.0,4,2.0,Downtown,1977,2.0,1.270701283527639,Good,140407.89204905365
706,2103.0,2,1.0,Uptown,1951,1.0,17.539152302632395,Excellent,268215.14075730485
707,1159.0,3,3.0,OldTown,1992,1.0,11.241507854273925,Excellent,181226.56082451186
708,2677.0,2,2.0,Uptown,1957,0.0,14.029269167338423,Fair,324752.7354525308
709,759.0,4,1.0,Suburb,1962,1.0,14.1627005667492,Excellent,108754.83634892922
710,,3,2.0,Uptown,1984,0.0,7.295707426665885,Fair,348064.7219720571
711,1905.0,3,2.0,Suburb,1972,0.0,12.159366515322521,Fair,218314.56317943154
712,1751.0,5,3.0,Downtown,1995,1.0,12.033625430858706,Poor,273110.52904655575
713,1527.0,3,1.0,Suburb,1964,3.0,10.016466920082497,Fair,215067.49192426362
714,1999.0,3,,Suburb,1951,1.0,20.606546893326225,Good,263018.89161854016
715,1781.0,3,2.0,OldTown,2010,0.0,11.553518090346099,Excellent,242141.2711486006
716,2351.0,2,1.0,Uptown,2013,1.0,15.289290850396702,Good,290223.707665152
717,1857.0,4,3.0,OldTown,2001,2.0,22.440242949330237,Good,245217.87387936297
718,1875.0,2,2.0,Riverside,1985,2.0,21.7227237600436,Good,226323.34936767962
719,1618.0,3,1.0,Suburb,2016,2.0,22.315343992589547,Good,191269.77361853106
720,1771.0,3,2.0,Riverside,2018,1.0,7.115122413392842,Fair,248948.8898488959
721,1953.0,4,3.0,OldTown,2016,2.0,1.3570709635475393,Good,296770.0422390617
722,944.0,4,2.0,Uptown,1996,0.0,6.896136597435566,Good,131747.30954443873
723,1125.0,3,1.0,OldTown,1951,1.0,7.3283299677073614,Good,168537.63463765546
724,2171.0,2,1.0,Uptown,1993,1.0,22.779328004761716,Good,248571.34444887322
725,1885.0,4,1.0,Uptown,2013,1.0,16.40644695453028,Excellent,261582.86984781563
726,1708.0,3,2.0,Downtown,1977,3.0,2.5017470102546047,Fair,218748.1703123359
727,1809.0,4,2.0,Suburb,2003,2.0,3.816775602271978,Fair,266170.8602047614
728,1973.0,4,1.0,OldTown,2016,0.0,4.314065075778398,Good,250633.81132324375
729,1530.0,4,1.0,Uptown,1985,0.0,15.945332830138618,Fair,178356.87945130604
730,1410.0,3,2.0,OldTown,2012,1.0,18.517643624921575,Excellent,184359.6733019549
731,1897.0,3,3.0,OldTown,1974,0.0,21.561275808852205,Fair,194796.23848556893
732,1310.0,4,2.0,Uptown,1997,,23.545595494752956,Fair,161771.5219354922
733,2004.0,3,3.0,,1988,3.0,5.441761655967824,Excellent,290205.2679359599
734,948.0,2,2.0,Suburb,1996,3.0,8.089425875739202,Fair,123582.15668990904
735,2314.0,5,1.0,Suburb,1970,1.0,6.387910578248351,Good,320065.63678532816
736,2036.0,5,3.0,Downtown,1979,2.0,9.289658402920375,Fair,279509.619685635
737,1928.0,3,2.0,Downtown,1980,1.0,22.909295131881862,Fair,270491.0841573279
738,2291.0,2,2.0,Downtown,1975,0.0,14.590257890014357,Good,295778.81691033713
739,2632.0,3,3.0,Suburb,1971,1.0,18.585701484450226,Poor,326013.79622159747
740,2307.0,4,1.0,,1970,1.0,12.507921285106159,Excellent,287189.1869219702
741,879.0,5,1.0,Suburb,1950,,1.207018876735051,Good,172146.96900123515
742,1160.0,3,2.0,Suburb,1986,0.0,2.072789406946451,Fair,184403.93954239078
743,1487.0,2,1.0,Suburb,1995,1.0,13.679114266063202,Good,184172.42326362638
744,1813.0,5,,Suburb,1958,1.0,18.11033135309063,Good,213036.38656633004
745,2058.0,3,1.0,Riverside,1966,3.0,5.775597924453922,Fair,281217.0488270338
746,1437.0,3,1.0,Downtown,1996,,18.18678456281145,Fair,173626.69236348887
747,1893.0,5,2.0,OldTown,2008,2.0,20.361311450346054,Fair,256242.87744849196
748,1422.0,2,1.0,Downtown,2003,2.0,10.591488219871724,Good,190724.28658309192
749,1494.0,4,2.0,Downtown,1961,0.0,18.78727120468057,Good,198322.10229453736
750,1096.0,2,2.0,OldTown,2013,1.0,10.398733783047268,Good,170556.93820830778
751,1338.0,3,2.0,Suburb,1955,2.0,17.11959042164799,Good,194572.09329062456
752,,4,1.0,Riverside,2002,1.0,19.217927708328805,Good,152250.54149748603
753,1312.0,3,,Riverside,1965,3.0,24.802202148548716,Good,137681.51588064537
754,2326.0,5,1.0,Downtown,1954,0.0,8.962218220558105,Good,329922.428272538
755,1325.0,3,2.0,OldTown,1995,0.0,10.570499124077982,Fair,188235.12879398357
756,3116.0,3,3.0,Uptown,1963,,4.557691455549198,Excellent,412688.7915196214
757,2046.0,3,2.0,Suburb,1993,2.0,5.499789930844269,Good,283115.2007574346
758,1892.0,3,2.0,Downtown,2012,3.0,17.488177563660255,Good,248375.26430008304
759,1370.0,3,2.0,Riverside,2001,1.0,22.967616958784664,Good,150708.31959382418
760,2150.0,2,2.0,OldTown,1975,3.0,10.167821315700394,Fair,249703.66662587912
761,1512.0,3,3.0,OldTown,2002,2.0,4.906188947470761,Good,202296.76923810772
762,1861.0,3,3.0,Downtown,1978,2.0,7.484937734883355,Fair,243219.9788202771
763,3080.0,4,2.0,Uptown,1968,1.0,11.648766767799396,Good,355945.8640025496
764,1751.0,4,2.0,Riverside,1996,1.0,7.620933069451525,Fair,221612.80848524877
765,2374.0,4,3.0,Downtown,1957,3.0,6.222687536485723,Good,363258.6132251966
766,1448.0,2,3.0,Uptown,1972,1.0,18.53161997454845,Good,184415.12684008543
767,1782.0,3,2.0,OldTown,1984,1.0,0.6922005703952683,Good,234035.90155489565
768,2685.0,4,2.0,Suburb,2002,1.0,13.711147919743837,Fair,330013.2330039529
769,,3,1.0,Riverside,2007,1.0,19.94728677222897,Excellent,199009.09897435806
770,2706.0,2,3.0,Riverside,1954,1.0,7.0225930147779705,Good,372764.15813551703
771,2153.0,4,1.0,Uptown,1965,0.0,15.280642009994425,Good,266196.4758973993
772,1518.0,4,2.0,,1966,2.0,16.888052587656137,Fair,227879.84869232035
773,2116.0,3,1.0,OldTown,1981,1.0,16.548105061924705,Good,241505.70965722966
774,2286.0,2,1.0,Uptown,2001,1.0,11.423316037868585,Poor,284020.56632667937
775,2110.0,4,2.0,Suburb,1969,,8.99116070295659,Good,247730.66147359295
776,1014.0,3,3.0,Suburb,2015,0.0,20.98013978918143,Poor,111433.3171646579
777,1436.0,4,1.0,,1950,0.0,19.081925946496675,Good,171717.67879689764
778,1676.0,4,2.0,Uptown,2007,2.0,8.370751748640856,Good,206677.31855436723
779,1762.0,4,1.0,OldTown,1993,,3.023970263834049,Fair,254254.3818803384
780,2110.0,3,1.0,Riverside,1955,3.0,2.259284863413995,Fair,313885.46292568266
781,,2,2.0,Downtown,1999,0.0,2.809761458523933,Excellent,267162.8585118392
782,1132.0,4,2.0,Riverside,2021,0.0,14.780299349205048,Poor,194964.3392478487
783,1990.0,4,1.0,OldTown,1969,0.0,1.7657233078102474,Good,280602.8403695578
784,2105.0,4,2.0,Riverside,1963,0.0,8.754708436618941,Fair,275808.92559538526
785,2079.0,2,1.0,Uptown,1954,2.0,18.953392696898618,Poor,214531.55441621388
786,2340.0,2,2.0,,1990,2.0,7.711530079626764,Fair,313215.9884727634
787,2216.0,5,3.0,OldTown,1989,1.0,19.20104789091318,Good,300706.5611263352
788,2029.0,4,3.0,OldTown,1983,0.0,18.763942436072856,Fair,225831.86969586578
789,1764.0,5,,Riverside,1994,0.0,6.5227647495138,Excellent,243832.7241016284
790,969.0,4,2.0,Uptown,2020,1.0,18.356143412272264,Good,128790.36502980236
791,2014.0,3,3.0,Riverside,2020,3.0,18.82052763766647,Poor,274629.45361122827
792,,4,1.0,Riverside,1976,0.0,10.237621178842158,Good,262009.58588824671
793,1935.0,5,3.0,OldTown,1993,2.0,5.655301851667197,Poor,279158.2506204417
794,,3,3.0,Riverside,1982,1.0,13.271134768850793,Good,162804.94703598812
795,1259.0,4,1.0,Suburb,1982,0.0,23.07424090600481,Fair,153406.2278325877
796,2326.0,2,1.0,Riverside,1993,1.0,16.170609944585518,Fair,271143.1954552268
797,1780.0,3,3.0,Suburb,1969,0.0,4.7366011918679,Good,234697.55166902026
798,2140.0,4,2.0,OldTown,1985,2.0,17.227544655971236,Excellent,292596.49962025875
799,1814.0,3,1.0,Uptown,1956,0.0,10.966474168404947,Fair,221192.73433778717
800,1814.0,3,1.0,Suburb,1981,2.0,14.992455535206638,Good,206753.37529858074
801,2269.0,3,2.0,Uptown,2016,0.0,18.484568858066144,Fair,296771.7088715638
802,,3,2.0,Uptown,1988,3.0,13.116210112103898,Good,191961.74663583364
803,1848.0,3,2.0,Suburb,1973,0.0,20.442607377046063,Good,212984.65440052625
804,1568.0,3,,OldTown,2019,2.0,18.19281169325738,Fair,211209.64780276327
805,1582.0,5,1.0,Downtown,2003,2.0,15.569296830453512,Fair,226805.57130112592
806,1645.0,3,2.0,Uptown,1987,3.0,4.194423987892612,Poor,247403.4881585676
807,1911.0,2,2.0,Uptown,1981,1.0,20.980753217333422,Fair,161515.97735172082
808,1560.0,2,2.0,,1994,2.0,23.429686840335492,Fair,166290.35252286226
809,2427.0,4,1.0,OldTown,2010,1.0,3.8556455333277233,Good,333454.5159030133
810,1352.0,3,3.0,Riverside,2019,0.0,12.461907671119048,Excellent,174134.32049223685
811,1706.0,4,3.0,OldTown,2002,1.0,6.84277417827736,Poor,255267.7776467633
812,1580.0,4,2.0,Uptown,2000,0.0,18.98582103192633,Good,214058.25766429614
813,2523.0,4,2.0,Suburb,2005,3.0,18.17992608211515,Good,339533.8954261534
814,1898.0,3,1.0,,1976,0.0,3.9516854539747683,Excellent,234276.3146424294
815,2315.0,4,2.0,Riverside,1987,1.0,21.98716814591011,Good,272055.6106637265
816,1057.0,3,2.0,Suburb,2011,1.0,4.933840067461055,Good,190601.12790104316
817,1933.0,5,2.0,Downtown,1967,1.0,20.032846128378633,Fair,245312.12472616663
818,2244.0,4,3.0,Downtown,2013,1.0,11.69601881088612,Fair,297979.7987428948
819,1841.0,3,2.0,Downtown,1979,0.0,8.542671192174705,Poor,248032.17727378578
820,,3,2.0,,1998,1.0,4.376861935518231,Fair,336830.7089866512
821,1541.0,2,,Riverside,1990,0.0,4.60654927559242,Poor,183681.61693721754
822,2504.0,4,1.0,Riverside,1962,3.0,16.716318590172058,Good,315125.0272560254
823,2949.0,3,2.0,Downtown,1983,,13.985544504704453,Fair,341829.67596205894
824,1618.0,3,2.0,Suburb,1974,3.0,3.491092830455201,Good,236250.3764640246
825,1577.0,3,2.0,Downtown,2015,,3.261097580738967,Poor,228069.6721307013
826,2526.0,4,2.0,OldTown,1967,0.0,2.2716090819333905,Excellent,333291.97219510766
827,2589.0,4,2.0,Riverside,1954,0.0,18.722300010651832,Excellent,350431.6584421699
828,1538.0,4,2.0,Uptown,1968,0.0,17.941111088117584,Fair,193001.81220568102
829,1589.0,4,2.0,Downtown,1991,0.0,1.9315592759370912,Fair,226771.56654844602
830,1659.0,2,2.0,OldTown,1967,1.0,14.226616852125836,Good,196584.04197932748
831,1127.0,2,3.0,Riverside,1981,0.0,2.5745658034459025,Poor,133893.74790367013
832,1340.0,4,1.0,Suburb,1970,1.0,22.64177137991907,Fair,157709.8111299587
833,1297.0,3,,Riverside,1959,2.0,22.724376769913246,Fair,160358.978722737
834,1416.0,3,2.0,Suburb,1986,1.0,17.606708250421686,Excellent,173345.18838071372
835,1782.0,2,1.0,Suburb,1998,1.0,23.191628575266524,Excellent,200079.00827045718
836,1917.0,3,1.0,Downtown,1962,1.0,20.380599245135418,Good,211865.2767816272
837,2575.0,2,2.0,,2004,1.0,20.79919511021271,Good,275507.15384119924
838,1300.0,5,2.0,,1966,0.0,14.457842338963363,Excellent,174960.14148769327
839,2292.0,3,2.0,OldTown,1958,1.0,7.998450356296309,Excellent,304455.237746585
840,1693.0,3,3.0,Riverside,1993,1.0,5.836078320352328,Excellent,234114.0226596528
841,1775.0,2,2.0,Uptown,1995,2.0,8.516400539953764,Poor,240037.51099446346
842,2137.0,4,3.0,Suburb,1957,2.0,15.89813803718202,Fair,301176.5737123918
843,1238.0,3,1.0,Suburb,1986,1.0,4.730085127893774,Good,190556.51072954046
844,1991.0,5,2.0,Downtown,1968,,6.836685797614379,Good,299394.055708284
845,1883.0,5,3.0,OldTown,2012,0.0,11.967491138488878,Poor,277131.5382363485
846,2046.0,3,2.0,Downtown,1995,2.0,6.209727413853081,Poor,291042.18399235787
847,1944.0,5,2.0,Uptown,2020,1.0,14.92176990804351,Excellent,267562.97677537415
848,3027.0,5,2.0,Riverside,1975,0.0,23.11781269718008,Excellent,405863.6033025295
849,1481.0,4,1.0,Riverside,1995,0.0,18.828189459726598,Fair,192736.0176913634
850,1534.0,4,2.0,OldTown,1995,0.0,16.827452046648368,Excellent,175521.7559499025
851,1488.0,3,2.0,Downtown,1963,2.0,14.77667616160258,Good,159745.71054034535
852,1522.0,3,3.0,Downtown,2012,0.0,12.45472377679809,Good,191907.50260117077
853,1481.0,2,1.0,Uptown,2021,1.0,5.070814561049163,Fair,208073.21140753178
854,2394.0,2,3.0,Riverside,1952,1.0,22.420406157958205,Poor,299618.18983308837
855,2510.0,5,3.0,Downtown,1977,1.0,6.58913204931449,Fair,325012.25302930124
856,1514.0,3,,OldTown,1978,2.0,2.7370675006649385,Fair,233794.30376567683
857,,4,2.0,Riverside,1967,2.0,18.875371891103033,Good,206902.97661634517
858,2035.0,4,3.0,Uptown,1984,1.0,4.802580591113577,Poor,300769.5767396103
859,,5,3.0,,1996,,9.611451988758812,Excellent,226851.60622207812
860,2116.0,5,2.0,Suburb,1954,1.0,1.1929807431290034,Fair,305877.82633769244
861,1901.0,3,2.0,Uptown,2008,1.0,3.858164592240978,Fair,252203.62953328193
862,1042.0,2,2.0,OldTown,2008,1.0,4.743488953617846,Good,164263.94849072487
863,2573.0,3,2.0,Downtown,1996,1.0,1.8330481298793597,Good,357760.8427350717
864,2697.0,2,1.0,Suburb,1962,0.0,16.588095437259707,Fair,304921.0681927151
865,1493.0,2,2.0,Uptown,1982,1.0,21.00669099717637,Good,220988.74497904486
866,1606.0,3,1.0,Downtown,2011,0.0,9.646227455965553,Good,172231.56691839837
867,1942.0,4,1.0,Suburb,1965,2.0,21.92712367959592,Good,235543.12758476174
868,1967.0,3,2.0,Riverside,1993,1.0,5.7269910767231,Good,250158.07353768594
869,2129.0,3,2.0,Downtown,2007,2.0,8.472065377250367,Poor,294219.38687225257
870,2805.0,4,2.0,OldTown,1955,0.0,4.193056329263626,Good,331234.6145771012
871,1711.0,3,2.0,Uptown,1964,1.0,15.703700287765466,Excellent,240297.9248829676
872,1400.0,2,2.0,Suburb,1953,2.0,10.786804976322518,Poor,206535.39674891654
873,1110.0,4,1.0,Downtown,2005,0.0,15.525441997626517,Fair,144496.204753272
874,1434.0,4,2.0,Riverside,2013,2.0,19.161035182157498,Excellent,183551.45131957706
875,1783.0,4,3.0,Uptown,2017,1.0,13.869723892807237,Fair,254546.74922570583
876,2697.0,2,2.0,Uptown,1983,1.0,15.876943695093804,Fair,331460.24058231426
877,1541.0,4,2.0,Downtown,2005,1.0,23.413632702661157,Excellent,206133.06550126386
878,1911.0,4,2.0,Riverside,1981,1.0,7.827075585416656,Fair,260216.79255841175
879,1791.0,3,3.0,Suburb,1958,1.0,9.29951649653185,Poor,238691.48295981492
880,2394.0,4,1.0,Downtown,2012,1.0,18.083732361878756,Excellent,316667.2836300866
881,3063.0,5,2.0,Suburb,2021,1.0,15.476985167856974,Excellent,406279.27009013423
882,1534.0,3,2.0,Uptown,1982,1.0,4.874056161223013,Fair,211851.62537103085
883,1555.0,3,2.0,Suburb,1970,0.0,9.71560909525701,Good,208525.5456774639
884,2322.0,5,1.0,,2004,0.0,11.962031321555516,Good,303412.22070913395
885,2140.0,4,2.0,OldTown,2006,0.0,10.775051030225539,Good,286593.9717961042
886,2723.0,3,1.0,Riverside,1951,1.0,4.867732803889999,Fair,378413.5488606919
887,,4,2.0,Suburb,1962,2.0,23.148537248714426,Poor,253625.5174361124
888,1620.0,3,2.0,Downtown,1953,2.0,19.176809661502407,Fair,191155.32203917537
889,2095.0,3,1.0,Uptown,1999,0.0,12.293217886642381,Excellent,261289.40273243925
890,2354.0,3,3.0,OldTown,1997,3.0,17.161495193517496,Excellent,297425.9345302245
891,2210.0,5,,Downtown,1979,1.0,22.483425467320284,Excellent,254014.7877944187
892,2053.0,5,3.0,Downtown,1978,,3.8362664878584947,Excellent,334558.48757053615
893,2333.0,3,2.0,Riverside,1957,2.0,6.634139742320953,Good,308947.5969196927
894,2384.0,3,1.0,Suburb,1961,2.0,13.796180557787803,Fair,264126.382058272
895,2491.0,3,1.0,Riverside,1990,0.0,20.075754098132787,Good,304716.80606673646
896,2124.0,5,3.0,Suburb,1975,0.0,1.388244938317421,Good,298340.4800109494
897,,5,1.0,Riverside,1999,0.0,24.608444679810834,Good,213259.75641317683
898,1873.0,4,1.0,Downtown,1951,2.0,11.64521177061873,Poor,274138.40252572024
899,2403.0,4,2.0,Uptown,2004,1.0,9.301162945232214,Excellent,322550.6220497753
900,1391.0,4,2.0,Suburb,2005,2.0,7.6717487270744105,Fair,166866.91397482762
901,1984.0,3,2.0,OldTown,1963,1.0,4.7717393374463555,Fair,230263.1188478859
902,1603.0,2,1.0,OldTown,1955,2.0,19.893560768785683,Good,174124.71474654332
903,1814.0,3,1.0,Downtown,2010,0.0,23.907647036279364,Good,197727.57393014594
904,2439.0,4,1.0,Riverside,1961,0.0,10.634296493712256,Fair,332414.23876310384
905,1895.0,4,1.0,Riverside,1962,1.0,23.83430702145968,Good,229558.0588234566
906,1823.0,3,2.0,Downtown,1968,1.0,20.68304157815834,Fair,270739.38362312247
907,1120.0,5,2.0,OldTown,1993,1.0,12.285752623169799,Fair,136999.9600005399
908,2173.0,2,1.0,OldTown,2008,2.0,17.01364138859025,Fair,264158.55384082114
909,2122.0,3,2.0,Riverside,1986,,11.157112389676342,Good,257416.35748530988
910,2881.0,4,2.0,Suburb,1974,1.0,14.188723501207534,Excellent,371035.3129164116
911,1646.0,4,,Uptown,1965,,1.9221352569533434,Good,289709.2185616512
912,1909.0,4,3.0,Suburb,1987,0.0,17.55845514486306,Excellent,277261.36841360084
913,1924.0,3,3.0,OldTown,1992,3.0,1.7942037898613492,Poor,288380.7998062062
914,2588.0,2,1.0,Suburb,1963,3.0,20.51858119953141,Poor,328753.11536431295
915,1752.0,4,1.0,Uptown,1955,0.0,20.711199771783658,Good,210128.6004693385
916,1939.0,3,,Suburb,1972,0.0,6.308393545127258,Fair,232557.33484313727
917,2103.0,2,1.0,Suburb,2009,1.0,8.429738135377107,Good,263786.93177334295
918,1893.0,4,2.0,Suburb,1961,2.0,12.292104274678186,Good,248473.60314241343
919,1576.0,3,2.0,Suburb,1962,1.0,15.118241219845796,Excellent,198628.12907044016
920,1897.0,4,3.0,Downtown,1955,1.0,7.540164712678919,Fair,249517.93289223625
921,2336.0,4,3.0,OldTown,2012,2.0,15.015916913482164,Fair,314391.1065466851
922,1286.0,2,2.0,Uptown,1987,0.0,7.795783294117823,Good,170841.43847130216
923,,2,2.0,OldTown,1999,2.0,1.8595226662409865,Fair,274286.01656793646
924,1449.0,4,2.0,Downtown,2001,2.0,0.5619249708817693,Good,234953.34894559009
925,2397.0,4,1.0,Downtown,1989,1.0,2.978200919001501,Fair,358375.7751385823
926,1038.0,4,2.0,Downtown,1957,2.0,19.910142154018445,Fair,184583.76449364983
927,1520.0,4,1.0,Downtown,2010,2.0,24.05506715339176,Fair,177199.23088818463
928,1988.0,4,2.0,Suburb,1957,0.0,10.960671882389871,Poor,278040.0120088707
929,2582.0,5,2.0,OldTown,1983,1.0,13.060756859523599,Good,383010.48983911955
930,1767.0,3,2.0,Riverside,2009,,4.09778014229894,Fair,264766.89292044844
931,1522.0,3,2.0,Uptown,2006,0.0,14.000268140663847,Poor,202985.9335972081
932,2740.0,3,2.0,Downtown,1995,3.0,4.0440450991709325,Fair,339274.77176625084
933,1075.0,2,3.0,OldTown,1971,0.0,15.474751114371337,Fair,117888.97912553942
934,700.0,3,1.0,Downtown,1989,1.0,23.36483735573092,Fair,65028.24628907338
935,2020.0,3,2.0,Downtown,1994,1.0,5.29461421292447,Poor,300554.5858378779
936,1548.0,5,2.0,Downtown,2004,0.0,19.231811092399,Good,182684.18698757343
937,1289.0,3,2.0,Downtown,2000,3.0,1.075809359048939,Good,205820.88768244826
938,2154.0,3,3.0,Downtown,1954,2.0,9.699682412379714,Good,308886.14425543573
939,1921.0,3,1.0,Uptown,1962,1.0,3.2133384418474717,Good,244579.33612530035
940,,2,2.0,OldTown,1977,0.0,9.135648319094637,Fair,195350.49706295755
941,1159.0,2,2.0,Downtown,2011,0.0,4.751654531152646,Good,158552.15902771655
942,2236.0,3,3.0,Downtown,1973,1.0,9.645972258010742,Good,312570.2579890179
943,2125.0,2,1.0,Downtown,1956,0.0,10.729308749634493,Fair,267718.36532327585
944,1750.0,4,2.0,Downtown,1987,1.0,7.8644825081325,Good,255816.87524623686
945,2723.0,5,2.0,Suburb,1986,3.0,16.587237762091664,Fair,368601.2278836499
946,1264.0,5,1.0,Suburb,2017,1.0,23.011875255843286,Fair,124137.13007099647
